Identifier,Database source,Country,ISO,Reg,Inc,Calendar year (nearest),Problem 1: Data Not Credible,Problem 2: Cannot Exclude Resource Revenue Tax Categories,Problem 3: Data is of Questionable Analytical Comparability,Problem 4: Cannot Exclude Resource Revenue from Sub-Components of Total Tax Revenue,"Treat with Caution 1: Un-excluded Resource Revenue are Marginal, but Non-Negligible",Treat With Caution 2: Data of somewhat questionable quality,Revenue including social contributions,Revenue excluding social contributions,Revenue excluding Grants (including social contributions),Revenue excluding grants and social contributions,Total Resource Revenue,Total Non-Resource Revenue excluding grants including social contributions,Taxes including social contributions,Taxes excluding social contributions,Resource taxes,Non-Resource tax including social contributions,Non-resource tax excluding social contributions,Direct taxes including social contributions and resource revenue,"Direct taxes including social contributions, excluding resource revenue","Direct taxes excluding social security, including resource revenue",Direct taxes excluding social contributions and resource revenue,"Taxes on income, profits, & capital gains ","Resource Component of Taxes on income, profits, and capital gains","Non-resource component of taxes on income, profits, and capital gains",Individuals ,Corporations and other enterprises ,Resource Component of Corporations and other enterprises,Non-resource component of Corporations and other enterprises,Taxes on payroll and workforce,Taxes on property,Indirect,Resource Component of Indirect,Non-Resource Component of Indirect Tax,"Taxes on goods and services,                Total","Taxes on goods and services, of which Taxes on Sales","Taxes on goods and services, of which Excises","Taxes on international trade and transactions, Total",Taxes on international trade and transactions Of which Import,Taxes on international trade and transactions Of which Export,Other taxes,Consolidated Non-Tax Revenue,Non-Resource Component of Non-Tax,Resources Component of Non-Tax,Social contributions,Grants,,TotRev,TotTax,TotNonTax,Direct,Income,Indiv,Corp,Indirect,GS,Trade,Prob1,Prob2,Prob3,Prob4,twc1,twc2
ALB1996,IMF Country Report,Albania,ALB,2,3,1996,,,,,1,,,,0.148211764909657,0.11158390660589,,,0.123798004058856,0.0871701457550887,0,0.123798004058856,0.0871701457550887,0.0515324636333981,0.0515324636333981,0.0149046053296305,0.0149046053296305,,,,0.00183889862385718,0.0119802657598231,0,0.0119802657598231,,0.00108544094595024,0.0722655404254582,0,0.0722655404254582,0.0404817510240962,0.0262006968761818,0.0142810541479144,0.0222515393919799,,,0.00953225000938214,0.0236458691177617,,,0.0366278583037676,,,0.11158390660589,0.0871701457550887,0.0244137608508009,0.0149046053296305,,0.00183889862385718,0.0119802657598231,0.0722655404254582,0.0404817510240962,0.0222515393919799,,,,,1,
ALB1997,IMF Country Report,Albania,ALB,2,3,1997,,,,,1,,0.169954765769877,0.131990941599894,0.163807994269175,0.125844170099192,,,0.131918728588842,0.0939549044188586,0,0.131918728588842,0.0939549044188586,0.0483393895978602,0.0483393895978602,0.0103755654278765,0.0103755654278765,0.0103755654278765,0,0.0103755654278765,0.00235125563983616,0.00802430978804037,0,0.00802430978804037,,,0.083579338990982,0,0.083579338990982,0.0514820998388206,0.0452197875204363,0.00626231231838428,0.0258811431608501,,,0.00621609599131133,0.0318892656803332,,,0.0379638241699837,0.00614677150070191,,0.125844170099192,0.0939549044188586,0.0318892656803332,0.0103755654278765,0.0103755654278765,0.00235125563983616,0.00802430978804037,0.083579338990982,0.0514820998388206,0.0258811431608501,,,,,1,
ALB1998,IMF Country Report,Albania,ALB,2,3,1998,,,,,1,,0.243518593188322,0.20483909200433,0.227187085328035,0.188507584144044,,,0.176340207571192,0.137660706387201,0,0.176340207571192,0.137660706387201,0.0550623275636655,0.0550623275636655,0.016382826379674,0.016382826379674,0.0156399297180658,0,0.0156399297180658,0.00285184343452857,0.0127880862835373,0,0.0127880862835373,,0.000742896661608127,0.121277880007527,0,0.121277880007527,0.0823075738803399,0.0703088152997612,0.0119987585805786,0.0308277677177188,,,0.00814253840946802,0.0508444340178246,,,0.0386795011839916,0.0163315078602866,,0.188507584144044,0.137660706387201,0.0508468777568431,0.016382826379674,0.0156399297180658,0.00285184343452857,0.0127880862835373,0.121277880007527,0.0823075738803399,0.0308277677177188,,,,,1,
ALB1999,IMF Country Report,Albania,ALB,2,3,1999,,,,,1,,0.256644712009466,0.218142067696118,0.228284610393191,0.189781966079843,,,0.1771287040532,0.138626059739852,0,0.1771287040532,0.138626059739852,0.0622866206650862,0.0622866206650862,0.0237839763517382,0.0237839763517382,0.0219072984744835,0,0.0219072984744835,0.00659487932007006,0.0153124191544135,0,0.0153124191544135,,0.00187667787725466,0.114842083388114,0,0.114842083388114,0.0779404467553618,0.0631793679942661,0.0147610787610957,0.0242801827057242,,,0.012621453927028,0.0511559063399904,,,0.038502644313348,0.0283601016162756,,0.189781966079843,0.138626059739852,0.0511559063399904,0.0237839763517382,0.0219072984744835,0.00659487932007006,0.0153124191544135,0.114842083388114,0.0779404467553618,0.0242801827057242,,,,,1,
ALB2000,IMF Country Report,Albania,ALB,2,3,2000,,,,,1,,0.241091076641882,0.202751972591164,0.230550834252633,0.192211730201915,,,0.199023789631063,0.160684685580344,0,0.199023789631063,0.160684685580344,0.0682811929420717,0.0682811929420717,0.0299420888913531,0.0299420888913531,0.0274279552541569,0,0.0274279552541569,0.00877556912146803,0.0186523861326889,0,0.0186523861326889,,0.00251413363719618,0.130742596688991,0,0.130742596688991,0.0903558598432634,0.0728563425951595,0.0174995172481039,0.0259022680735618,,,0.014484468772166,0.0315270446215703,,,0.0383391040507186,0.0105402423892491,,0.192211730201915,0.160684685580344,0.0315270446215703,0.0299420888913531,0.0274279552541569,0.00877556912146803,0.0186523861326889,0.130742596688991,0.0903558598432634,0.0259022680735618,,,,,1,
ALB2001,IMF Country Report,Albania,ALB,2,3,2001,,,,,1,,0.238529987023651,0.199950631589954,0.232238943104622,0.193659587670925,,,0.199138109841284,0.160558754407588,0,0.199138109841284,0.160558754407588,0.0738194864656847,0.0738194864656847,0.0352401310319883,0.0352401310319883,0.031750058710696,0,0.031750058710696,0.0107993396975156,0.0209507190131803,0,0.0209507190131803,,0.00349007232129236,0.125318623375599,0,0.125318623375599,0.0868952584042004,0.0705351158529164,0.016360142551284,0.0219312304904786,,,0.0164921344809203,0.0331008332633376,,,0.0385793554336963,0.00629104391902895,,0.193659587670925,0.160558754407588,0.0331008332633376,0.0352401310319883,0.031750058710696,0.0107993396975156,0.0209507190131803,0.125318623375599,0.0868952584042004,0.0219312304904786,,,,,1,
ALB2002,IMF Country Report,Albania,ALB,2,3,2002,,,,,1,,0.248261231935842,0.207091250997654,0.241646606531762,0.200476625593574,,,0.207075192183854,0.165905211245666,0,0.207075192183854,0.165905211245666,0.0790238168267463,0.0790238168267463,0.0378538358885583,0.0378538358885583,0.0335532855530093,0,0.0335532855530093,0.00987456460541086,0.0236803268289784,0,0.0236803268289784,,0.00429894445416895,0.128056193001248,0,0.128056193001248,0.0890252460611744,0.0740520080743716,0.0149732379868029,0.0214979340336047,,,0.0175330129064687,0.0345714143479078,,,0.041169980938188,0.0066146254040799,,0.200476625593574,0.165905211245666,0.0345714143479078,0.0378538358885583,0.0335532855530093,0.00987456460541086,0.0236803268289784,0.128056193001248,0.0890252460611744,0.0214979340336047,,,,,1,
ALB2003,IMF Country Report,Albania,ALB,2,3,2003,,,,,1,,0.240816138355103,0.199592852882446,0.237045777397428,0.195822491924771,,,0.209356603822515,0.168133318349858,0,0.209356603822515,0.168133318349858,0.0800650628585589,0.0800650628585589,0.0388417773859023,0.0388417773859023,0.0324233753735063,0,0.0324233753735063,0.00924077003535524,0.0231826053381511,0,0.0231826053381511,,0.00641840201239594,0.129292981682702,0,0.129292981682702,0.0905967168901222,0.0729363865044994,0.0176603303856228,0.0199597175038683,,,0.0187365472887114,0.0276891735749131,,,0.0412232854726566,0.00377036095767456,,0.195822491924771,0.168133318349858,0.0276891735749131,0.0388417773859023,0.0324233753735063,0.00924077003535524,0.0231826053381511,0.129292981682702,0.0905967168901222,0.0199597175038683,,,,,1,
ALB2004,IMF Country Report,Albania,ALB,2,3,2004,,,,,1,,0.245798392057756,0.201458812125344,0.242336442873844,0.197996862941432,,,0.221032140203616,0.176692560271204,0,0.221032140203616,0.176692560271204,0.0873476409479349,0.0873476409479349,0.0430080610155228,0.0430080610155228,,,,0.00918748052653584,0.0271629859045407,0,0.0271629859045407,,0.00665759458444626,0.133151891688925,0,0.133151891688925,0.0985323998498047,0.0774944009629545,0.0210379988868502,0.0185081129447606,,,0.01611137889436,0.021304302670228,,,0.0443395799324121,0.00346194918391206,,0.197996862941432,0.176692560271204,0.021304302670228,0.0430080610155228,,0.00918748052653584,0.0271629859045407,0.133151891688925,0.0985323998498047,0.0185081129447606,,,,,1,
ALB2005,IMF Country Report,Albania,ALB,2,3,2005,,,,,1,,0.253437359244082,0.208395465373584,0.244968992276604,0.199927098406106,,,0.223613979923834,0.178572086053336,0,0.223613979923834,0.178572086053336,0.0859109692352819,0.0859109692352819,0.0408690753647841,0.0408690753647841,,,,0.00932747665983061,0.0244232612540301,0,0.0244232612540301,,0.00711833745092336,0.136966630952249,0,0.136966630952249,0.100147644137129,0.0776880621799049,0.0224595819572237,0.0191458731438628,,,0.017673113671258,0.0213550123527701,,,0.0450418938704978,0.00846836696747779,,0.199927098406106,0.178572086053336,0.0213550123527701,0.0408690753647841,,0.00932747665983061,0.0244232612540301,0.136966630952249,0.100147644137129,0.0191458731438628,,,,,1,
ALB2006,IMF Country Report,Albania,ALB,2,3,2006,,,,,1,,0.256515179509617,0.211967912365437,0.251074291919488,0.206527024775308,,,0.232937999952392,0.188390732808212,0,0.232937999952392,0.188390732808212,0.0930618481561625,0.0930618481561625,0.0485145810119824,0.0485145810119824,,,,0.00974825693231422,0.0282246043737935,0,0.0282246043737935,,0.0105417197058747,0.140896318219379,0,0.140896318219379,0.110291325524904,0.0842204058222031,0.0260709197027008,0.0158692554712092,,,0.0147357372232657,0.0181362919670962,,,0.0445472671441801,0.00544088759012887,,0.206527024775308,0.188390732808212,0.0181362919670962,0.0485145810119824,,0.00974825693231422,0.0282246043737935,0.140896318219379,0.110291325524904,0.0158692554712092,,,,,1,
ALB2007,IMF Country Report,Albania,ALB,2,3,2007,,,,,1,,0.256595740283361,0.213192513976872,0.25525230708816,0.211849080781671,,,0.235824196265256,0.192420969958767,0,0.235824196265256,0.192420969958767,0.090113365093472,0.090113365093472,0.0467101387869832,0.0467101387869832,,,,0.0152944702222865,0.0240784564985997,0,0.0240784564985997,,0.00733721206609691,0.145504149141753,0,0.145504149141753,0.120392282492999,0.0907334111835646,0.029658871309434,0.010127419471514,,,0.0149844471772402,0.0194281108229045,,,0.0434032263064888,0.00134343319520084,,0.211849080781671,0.192420969958767,0.0194281108229045,0.0467101387869832,,0.0152944702222865,0.0240784564985997,0.145504149141753,0.120392282492999,0.010127419471514,,,,,1,
ALB2008,IMF Country Report,Albania,ALB,2,3,2008,,,,,1,,0.26918236665803,0.225136025465448,0.265295924788096,0.221249583595514,,,0.244383166154643,0.200336824962061,0,0.244383166154643,0.200336824962061,0.093829810859829,0.093829810859829,0.0497834696672465,0.0497834696672465,,,,0.0225783765777103,0.0191546063589592,0,0.0191546063589592,,0.00805048673057704,0.150553355294814,0,0.150553355294814,0.129177925010179,0.0991042676833105,0.0300736573268683,0.00805048673057704,,,0.0133249435540586,0.020912758633453,,,0.0440463411925824,0.00388644186993375,,0.221249583595514,0.200336824962061,0.020912758633453,0.0497834696672465,,0.0225783765777103,0.0191546063589592,0.150553355294814,0.129177925010179,0.00805048673057704,,,,,1,
ALB2009,IMF Country Report,Albania,ALB,2,3,2009,,,,,1,,0.261377344965645,0.217843593195447,0.257530989387555,0.213997237617358,,,0.236725702396979,0.193191950626781,0,0.236725702396979,0.193191950626781,0.0925747853908422,0.0925747853908422,0.0490410336206444,0.0490410336206444,,,,0.0234278021574558,0.0171337657569453,0,0.0171337657569453,,0.00847946570624333,0.144150917006137,0,0.144150917006137,0.125531059321293,0.0962463066244733,0.0292847526968198,0.00690595660611571,,,0.0117139010787279,0.0207178698183471,,,0.0435337517701977,0.00384635557808976,,0.213997237617358,0.193191950626781,0.0208052869905764,0.0490410336206444,,0.0234278021574558,0.0171337657569453,0.144150917006137,0.125531059321293,0.00690595660611571,,,,,1,
ALB2010,IMF Country Report,Albania,ALB,2,3,2010,,,,,1,,0.257814705763724,0.21441535917396,0.254103980962368,0.210704634372605,,,0.232968983180736,0.189569636590973,0,0.232968983180736,0.189569636590973,0.0890573952325253,0.0890573952325253,0.0456580486427621,0.0456580486427621,0.0379139273181947,0,0.0379139273181947,0.0218610091558101,0.0160529181623845,0,0.0160529181623845,,0.00774412132456742,0.143992255878675,0,0.143992255878675,0.123260597749365,0.0919614407292381,0.0312991570201267,0.00588875892388981,,,0.0148428992054209,0.0211349977816319,,,0.0433993465897632,0.00371072480135522,,0.210704634372605,0.189569636590973,0.0211349977816319,0.0456580486427621,0.0379139273181947,0.0218610091558101,0.0160529181623845,0.143992255878675,0.123260597749365,0.00588875892388981,,,,,1,
ALB2011,IMF Country Report,Albania,ALB,2,3,2011,,,,,1,,0.25403269210069,0.210514985160923,0.2511110085959,0.207593301656133,,,0.230889883286433,0.187372176346665,0,0.230889883286433,0.187372176346665,0.0864203226153681,0.0864203226153681,0.0429026156756009,0.0429026156756009,0.0358290661376882,0,0.0358290661376882,0.0215281942458212,0.014300871891867,0,0.014300871891867,,0.00707354953791269,0.144469560671065,0,0.144469560671065,0.122710707201181,0.0916485983607818,0.0310621088403992,0.00530516215343452,,,0.0164536913164491,0.0174532146207193,,,0.0435177069397672,0.00292168350479002,,0.207593301656133,0.187372176346665,0.0202211253094678,0.0429026156756009,0.0358290661376882,0.0215281942458212,0.014300871891867,0.144469560671065,0.122710707201181,0.00530516215343452,,,,,1,
ALB2012,IMF Country Report,Albania,ALB,2,3,2012,,,,,1,,0.247399830773723,0.204419351698627,0.243206613302982,0.200226134227886,,,0.225310560168927,0.182330081093831,0,0.225310560168927,0.182330081093831,0.0846880171322885,0.0846880171322885,0.0417075380571925,0.0417075380571925,0.0351930752008626,0,0.0351930752008626,0.0209660873537054,0.0142269878471572,0,0.0142269878471572,,0.00651446285632989,0.140547664153232,0,0.140547664153232,0.114489812727913,0.0872338991680956,0.027255913559817,0.00456761188777153,,,0.021490239537548,0.0179709320174618,,,0.042980479075096,0.00419321747074108,,0.200226134227886,0.182330081093831,0.0178960531340557,0.0417075380571925,0.0351930752008626,0.0209660873537054,0.0142269878471572,0.140547664153232,0.114489812727913,0.00456761188777153,,,,,1,
ALB2013,IMF Country Report,Albania,ALB,2,3,2013,,,,,1,,0.237181084130776,0.193217954542124,0.233004586819854,0.189041457231202,,,0.217177860167939,0.173214730579288,0,0.217177860167939,0.173214730579288,0.0846290244581544,0.0846290244581544,0.0406658948695028,0.0406658948695028,0.0327525315435455,0,0.0327525315435455,0.0216884772637348,0.0110640542798107,0,0.0110640542798107,,0.0079133633259573,0.132622107592432,0,0.132622107592432,0.107489851844253,0.0794999926728117,0.0279898591714416,0.00424976919356966,,,0.0208824865546095,0.0158267266519146,,,0.0439631295886517,0.00417649731092191,,0.189041457231202,0.173214730579288,0.0158267266519146,0.0406658948695028,0.0327525315435455,0.0216884772637348,0.0110640542798107,0.132622107592432,0.107489851844253,0.00424976919356966,,,,,1,
ANT1980,IMF Country Report,Netherlands Antilles,ANT,3,0,1980,,,,,,,,,0.348249419916071,0.348249419916071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348249419916071,,,,,,,,,,,,,,,
ANT1981,IMF Country Report,Netherlands Antilles,ANT,3,0,1981,,,,,,,,,0.334562104659177,0.334562104659177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334562104659177,,,,,,,,,,,,,,,
ANT1982,IMF Country Report,Netherlands Antilles,ANT,3,0,1982,,,,,,,,,0.385608121564257,0.385608121564257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385608121564257,,,,,,,,,,,,,,,
ANT1983,IMF Country Report,Netherlands Antilles,ANT,3,0,1983,,,,,,,,,0.433106463529957,0.433106463529957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433106463529957,,,,,,,,,,,,,,,
ANT1984,IMF Country Report,Netherlands Antilles,ANT,3,0,1984,,,,,,,,,0.464242606332579,0.464242606332579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.464242606332579,,,,,,,,,,,,,,,
ANT1985,IMF Country Report,Netherlands Antilles,ANT,3,0,1985,,,,,,,,,0.46418863536965,0.46418863536965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46418863536965,,,,,,,,,,,,,,,
ANT1986,IMF Country Report,Netherlands Antilles,ANT,3,0,1986,,,,,,,,,0.3734696486467,0.3734696486467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3734696486467,,,,,,,,,,,,,,,
ANT1987,IMF Country Report,Netherlands Antilles,ANT,3,0,1987,,,,,,,,,0.323915546706143,0.323915546706143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323915546706143,,,,,,,,,,,,,,,
ANT1988,IMF Country Report,Netherlands Antilles,ANT,3,0,1988,,,,,,,,,0.304261472099112,0.304261472099112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304261472099112,,,,,,,,,,,,,,,
ANT1989,IMF Country Report,Netherlands Antilles,ANT,3,0,1989,,,,,,,,,0.262001330859288,0.262001330859288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262001330859288,,,,,,,,,,,,,,,
ANT1990,IMF Country Report,Netherlands Antilles,ANT,3,0,1990,,,,,,,,,0.249300603266018,0.249300603266018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249300603266018,,,,,,,,,,,,,,,
ANT1991,IMF Country Report,Netherlands Antilles,ANT,3,0,1991,,,,,,,,,0.244168964269,0.244168964269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244168964269,,,,,,,,,,,,,,,
ANT1992,IMF Country Report,Netherlands Antilles,ANT,3,0,1992,,,,,,,,,0.251298434270118,0.251298434270118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251298434270118,,,,,,,,,,,,,,,
ANT1994,IMF Country Report,Netherlands Antilles,ANT,3,0,1994,,,,,,,0.264136499921668,0.264136499921668,0.262343616840578,0.262343616840578,,,0.219471300163999,0.219471300163999,0,0.219471300163999,0.219471300163999,0.150759056081203,0.150759056081203,0.150759056081203,0.150759056081203,,,,,,,,,0.00569240378246256,0.0687122440827961,0,0.0687122440827961,0.0333476253082846,,,0.0333476253082846,,,0.00201699346622689,0.0427154394069828,,,,0.00179288308109057,,0.262343616840578,0.219471300163999,0.0428723166765783,0.150759056081203,,,,0.0687122440827961,0.0333476253082846,0.0333476253082846,,,,,,
ANT1995,IMF Country Report,Netherlands Antilles,ANT,3,0,1995,,,,,,,0.270344214381545,0.270344214381545,0.267041769586399,0.267041769586399,,,0.220916175506835,0.220916175506835,0,0.220916175506835,0.220916175506835,0.154867279603926,0.154867279603926,0.154867279603926,0.154867279603926,,,,,,,,,0.00684388230572905,0.0660488959029089,0,0.0660488959029089,0.0323509230261287,,,0.0323509230261287,,,0.00134704985065143,0.0460821408585756,,,,0.00330244479514544,,0.267041769586399,0.220916175506835,0.0461255940795643,0.154867279603926,,,,0.0660488959029089,0.0323509230261287,0.0323509230261287,,,,,,
ANT1996,IMF Country Report,Netherlands Antilles,ANT,3,0,1996,,,,,,,0.266395483978084,0.266395483978084,0.265004980906525,0.265004980906525,,,0.225136974929437,0.225136974929437,0,0.225136974929437,0.225136974929437,0.144051967458077,0.144051967458077,0.144051967458077,0.144051967458077,0.136912668105595,0,0.136912668105595,,,,,,,0.0810850074713598,0,0.0810850074713598,0.0456375560351984,,,0.0336626265980408,,,0.00178482483812054,0.0396812219824008,,,,0.00139050307155902,,0.265004980906525,0.225136974929437,0.0398680059770879,0.144051967458077,0.136912668105595,,,0.0810850074713598,0.0456375560351984,0.0336626265980408,,,,,,
ANT1997,IMF Country Report,Netherlands Antilles,ANT,3,0,1997,,,,,,,0.25595312361363,0.25595312361363,0.254404208923419,0.254404208923419,,,0.225196103336576,0.225196103336576,0,0.225196103336576,0.225196103336576,0.132402032350276,0.132402032350276,0.132402032350276,0.132402032350276,0.124154564519281,0,0.124154564519281,,,,,,,0.0927940709862996,0,0.0927940709862996,0.0666033316790891,,,0.0245010141906163,,,0.00168972511659423,0.0291276424860529,,,,0.00154891469021137,,0.254404208923419,0.225196103336576,0.0292081055868431,0.132402032350276,0.124154564519281,,,0.0927940709862996,0.0666033316790891,0.0245010141906163,,,,,,
ANT1998,IMF Country Report,Netherlands Antilles,ANT,3,0,1998,,,,,,,0.253667271605934,0.253667271605934,0.251876398179159,0.251876398179159,,,0.221769826015699,0.221769826015699,0,0.221769826015699,0.221769826015699,0.127669376735462,0.127669376735462,0.127669376735462,0.127669376735462,0.12096355068187,0,0.12096355068187,,,,,,,0.0941004492802371,0,0.0941004492802371,0.0660434322607543,,,0.0263656365608615,,,0.00169138045862131,0.0300866735698284,,,,0.0017908734267755,,0.251876398179159,0.221769826015699,0.0301065721634592,0.127669376735462,0.12096355068187,,,0.0941004492802371,0.0660434322607543,0.0263656365608615,,,,,,
ANT1999,IMF Country Report,Netherlands Antilles,ANT,3,0,1999,,,,,,,0.23480480070572,0.23480480070572,0.233041761246496,0.233041761246496,,,0.207597896323607,0.207597896323607,0,0.207597896323607,0.207597896323607,0.120908444731998,0.120908444731998,0.120908444731998,0.120908444731998,0.113135043479966,0,0.113135043479966,,,,,,,0.0866894515916084,0,0.0866894515916084,0.056377193616544,,,0.0287495639089341,,,0.00156269406613022,0.0251834159118678,,,,0.00176303945922384,,0.233041761246496,0.207597896323607,0.0254438649228894,0.120908444731998,0.113135043479966,,,0.0866894515916084,0.056377193616544,0.0287495639089341,,,,,,
ANT2000,IMF Country Report,Netherlands Antilles,ANT,3,0,2000,,,,,,,0.246677225985237,0.246677225985237,0.237504815061026,0.237504815061026,,,0.214231533611535,0.214231533611535,0,0.214231533611535,0.214231533611535,0.10905194736333,0.10905194736333,0.10905194736333,0.10905194736333,0.10013378237092,0,0.10013378237092,,,,,,0.00891816499241007,0.105179586248205,0,0.105179586248205,0.0780926158216961,,,0.0250530029720993,,,0.00203396745440931,0.0229994781383207,,,,0.00917241092421124,,0.237504815061026,0.214231533611535,0.0232732814494912,0.10905194736333,0.10013378237092,,,0.105179586248205,0.0780926158216961,0.0250530029720993,,,,,,
ANT2001,IMF Country Report,Netherlands Antilles,ANT,3,0,2001,,,,,,,0.24398316373723,0.24398316373723,0.241767062020954,0.241767062020954,,,0.220569567343523,0.220569567343523,0,0.220569567343523,0.220569567343523,0.119226272335696,0.119226272335696,0.119226272335696,0.119226272335696,0.1115373629027,0,0.1115373629027,,,,,,0.00768890943299542,0.101343295007827,0,0.101343295007827,0.0766963898328866,,,0.0236448417901889,,,0.00100206338475128,0.0210818719791904,,,,0.00221610171627687,,0.241767062020954,0.220569567343523,0.021197494677431,0.119226272335696,0.1115373629027,,,0.101343295007827,0.0766963898328866,0.0236448417901889,,,,,,
ANT2002,IMF Country Report,Netherlands Antilles,ANT,3,0,2002,,,,,,,0.236734679076995,0.236734679076995,0.234659228259059,0.234659228259059,,,0.21818890754792,0.21818890754792,0,0.21818890754792,0.21818890754792,0.114378284984759,0.114378284984759,0.114378284984759,0.114378284984759,0.108170973364144,0,0.108170973364144,,,,,,0.00620731162061452,0.103810622563161,0,0.103810622563161,0.0784101510849405,,,0.0243151439862722,,,0.00108532749194794,0.0160133407145301,,,,0.00207545081793553,,0.234659228259059,0.21818890754792,0.0164703207111397,0.114378284984759,0.108170973364144,,,0.103810622563161,0.0784101510849405,0.0243151439862722,,,,,,
ANT2003,IMF Country Report,Netherlands Antilles,ANT,3,0,2003,,,,,,,0.246551532458399,0.246551532458399,0.234621619597508,0.234621619597508,,,0.208773475065579,0.208773475065579,0,0.208773475065579,0.208773475065579,0.107369215748012,0.107369215748012,0.107369215748012,0.107369215748012,0.101404259317567,0,0.101404259317567,,,,,,0.00596495643044513,0.101404259317567,0,0.101404259317567,0.0785385930008608,,,0.0218715069116321,,,0.000994159405074187,0.0238598257217805,,,,0.0119299128608903,,0.234621619597508,0.208773475065579,0.0258481445319289,0.107369215748012,0.101404259317567,,,0.101404259317567,0.0785385930008608,0.0218715069116321,,,,,,
ANT2004,IMF Country Report,Netherlands Antilles,ANT,3,0,2004,,,,,,,0.240200846565743,0.240200846565743,0.234245453675684,0.234245453675684,,,0.214394144042151,0.214394144042151,0,0.214394144042151,0.214394144042151,0.109182202984429,0.109182202984429,0.109182202984429,0.109182202984429,0.103226810094369,0,0.103226810094369,,,,,,0.00595539289005975,0.105211941057722,0,0.105211941057722,0.0813903694974833,,,0.0228290060785624,,,0.000992565481676625,0.0188587441518559,,,,0.00595539289005975,,0.234245453675684,0.214394144042151,0.0198513096335325,0.109182202984429,0.103226810094369,,,0.105211941057722,0.0813903694974833,0.0228290060785624,,,,,,
ANT2005,IMF Country Report,Netherlands Antilles,ANT,3,0,2005,,,,,,,0.269815317586689,0.269815317586689,0.234622015292773,0.234622015292773,,,0.209204630302723,0.209204630302723,0,0.209204630302723,0.209204630302723,0.105579906881748,0.105579906881748,0.105579906881748,0.105579906881748,0.0997143564994286,0,0.0997143564994286,,,,,,0.00586555038231933,0.102647131690588,0,0.102647131690588,0.0801625218916975,,,0.0215070180685042,,,0.000977591730386555,0.0254173849900504,,,,0.035193302293916,,0.234622015292773,0.209204630302723,0.0254173849900504,0.105579906881748,0.0997143564994286,,,0.102647131690588,0.0801625218916975,0.0215070180685042,,,,,,
ANT2006,IMF Country Report,Netherlands Antilles,ANT,3,0,2006,,,,,,,0.241402894361604,0.241402894361604,0.226377817949056,0.226377817949056,,,0.208347726253998,0.208347726253998,0,0.208347726253998,0.208347726253998,0.103172191366163,0.103172191366163,0.103172191366163,0.103172191366163,0.0951588172794703,0,0.0951588172794703,,,,,,0.00801337408669224,0.105175534887836,0,0.105175534887836,0.0811354126277589,,,0.0230384504992402,,,0.00100167176083653,0.0180300916950575,,,,0.0150250764125479,,0.226377817949056,0.208347726253998,0.0180300916950576,0.103172191366163,0.0951588172794703,,,0.105175534887836,0.0811354126277589,0.0230384504992402,,,,,,
ARG1981,IMF  Country Report,Argentina,ARG,3,4,1981,,,,,,,,,0.155376704672479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG1982,IMF  Country Report,Argentina,ARG,3,4,1982,,,,,,,,,0.129984325419582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG1983,IMF  Country Report,Argentina,ARG,3,4,1983,,,,,,,,,0.122223832884467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG1984,IMF  Country Report,Argentina,ARG,3,4,1984,,,,,,,,,0.11979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG1985,IMF  Country Report,Argentina,ARG,3,4,1985,,,,,,,,,0.14846,0.1247045,,,0.12002,0.0962645,0,0.12002,0.0962645,,,,,,,,,,,,,,,,,,,,,,,,0.0232566666666667,,,0.0237555,,,0.1247045,0.0962645,0.02844,,,,,,,,,,,,,
ARG1986,IMF  Country Report,Argentina,ARG,3,4,1986,,,,,,,,,0.13779,0.113020333333333,,,0.113343333333333,0.0885736666666667,0,0.113343333333333,0.0885736666666667,,,,,,,,,,,,,,,,,,,,,,,,0.0199483333333333,,,0.0247696666666667,,,0.113020333333333,0.0885736666666667,0.0244466666666667,,,,,,,,,,,,,
